sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,pairID
The doctor is revealing Tina.,The doctors is revealing Tina.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,506.0,,,,
The senator wasn't cleaning those rivers.,The senators wasn't cleaning those rivers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,507.0,,,,
The senator whispers.,The senators whispers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,508.0,,,,
The shoe is worrying George.,The shoes is worrying George.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,509.0,,,,
The driver wins.,The drivers wins.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,510.0,,,,
The teacher wasn't laughing.,The teachers wasn't laughing.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,511.0,,,,
The dancers are distracting Caroline.,The dancer are distracting Caroline.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,512.0,,,,
The ladies negotiate.,The lady negotiate.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,513.0,,,,
The teenagers like that movie theater.,The teenager like that movie theater.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,514.0,,,,
The dancer hasn't arrived at the mountains.,The dancers hasn't arrived at the mountains.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,515.0,,,,
The customers aren't boring Raymond.,The customer aren't boring Raymond.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,516.0,,,,
The guys drink.,The guy drink.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,517.0,,,,
The patients are saluting.,The patient are saluting.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,518.0,,,,
The couches chip.,The couch chip.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,519.0,,,,
The adult visits an actress.,The adults visits an actress.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,520.0,,,,
The governments haven't interacted.,The government haven't interacted.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,521.0,,,,
The waiters aren't approving.,The waiter aren't approving.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,522.0,,,,
The actors compromise.,The actor compromise.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,523.0,,,,
The teachers suffer.,The teacher suffer.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,524.0,,,,
The shirt isn't annoying Craig.,The shirts isn't annoying Craig.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,525.0,,,,
The dancers irritate Emily.,The dancer irritate Emily.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,526.0,,,,
The committee discusses some teacher.,The committees discusses some teacher.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,527.0,,,,
The dancers exit the grocery stores.,The dancer exit the grocery stores.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,528.0,,,,
The adults assemble.,The adult assemble.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,529.0,,,,
The dancer was questioning Martha.,The dancers was questioning Martha.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,530.0,,,,
The boy murmurs.,The boys murmurs.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,531.0,,,,
The actress hasn't gotten a job.,The actresses hasn't gotten a job.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,532.0,,,,
The students haven't assembled.,The student haven't assembled.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,533.0,,,,
The waitresses haven't discussed every cashier.,The waitress haven't discussed every cashier.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,534.0,,,,
The pedestrians tour most hospitals.,The pedestrian tour most hospitals.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,535.0,,,,
The pictures haven't looked like some women.,The picture haven't looked like some women.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,536.0,,,,
The governments haven't described Kristin.,The government haven't described Kristin.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,537.0,,,,
The library hasn't fired Melinda.,The libraries hasn't fired Melinda.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,538.0,,,,
The patients dislike the teacher.,The patient dislike the teacher.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,539.0,,,,
The teacher wasn't escaping from Tina.,The teachers wasn't escaping from Tina.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,540.0,,,,
The waiter was skated around glaciers.,The waiters was skated around glaciers.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,541.0,,,,
The museum is admiring many boys.,The museums is admiring many boys.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,542.0,,,,
The girls aren't waving.,The girl aren't waving.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,543.0,,,,
The photographs were looking like Deanna.,The photograph were looking like Deanna.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,544.0,,,,
The shawl appears.,The shawls appears.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,545.0,,,,
The actors were baking.,The actor were baking.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,546.0,,,,
The bank has forfeited.,The banks has forfeited.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,547.0,,,,
The association was fighting.,The associations was fighting.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,548.0,,,,
The organization isn't explaining everything.,The organizations isn't explaining everything.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,549.0,,,,
The doctor sees Pamela.,The doctors sees Pamela.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,550.0,,,,
The senators embarrasses Martin.,The senator embarrasses Martin.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,551.0,,,,
The lady researches the play.,The ladies researches the play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,552.0,,,,
The universities have clashed.,The university have clashed.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,553.0,,,,
The association hasn't loved the documentaries.,The associations hasn't loved the documentaries.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,554.0,,,,
The adult testifies.,The adults testifies.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,555.0,,,,
The cashier has complained about Susan.,The cashiers has complained about Susan.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,556.0,,,,
The girl has explained everything.,The girls has explained everything.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,557.0,,,,
The glasses weren't slipping.,The glass weren't slipping.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,558.0,,,,
The guy has washed.,The guys has washed.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,559.0,,,,
The waiters sneeze.,The waiter sneeze.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,560.0,,,,
The coat has wrinkled.,The coats has wrinkled.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,561.0,,,,
The patient messes up these hospitals.,The patients messes up these hospitals.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,562.0,,,,
The adults were surrendering.,The adult were surrendering.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,563.0,,,,
The customer cleans those glasses.,The customers cleans those glasses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,564.0,,,,
The legislatures haven't worried.,The legislature haven't worried.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,565.0,,,,
The adults have approved.,The adult have approved.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,566.0,,,,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,567.0,,,,
The guy worries.,The guys worries.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,568.0,,,,
The customer hates Ella.,The customers hates Ella.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,571.0,,,,
The actresses die.,The actress die.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,572.0,,,,
The guy flees from Carla.,The guys flees from Carla.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,573.0,,,,
The company knows all waitresses.,The companies knows all waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,574.0,,,,
The guys shout.,The guy shout.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,575.0,,,,
The girl has sat down.,The girls has sat down.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,576.0,,,,
The brochures aren't disturbing Brian.,The brochure aren't disturbing Brian.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,577.0,,,,
The girl hasn't written.,The girls hasn't written.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,578.0,,,,
The senators haven't seen those shirts.,The senator haven't seen those shirts.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,579.0,,,,
The jackets fray.,The jacket fray.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,580.0,,,,
The drivers have admired some movie theater.,The driver have admired some movie theater.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,581.0,,,,
