text,labels,UID,prediction,Probabilities
On the other hand I have never taken a course in climbing even though I would like to take up this hobby.,G,Preposition_Replacing,PREP,"{'G': 3.27734375, 'PREP': 4.80078125, 'DET': -4.98046875, 'SVA': -4.21875}"
Kimberley breaks these blue cup.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.4140625, 'PREP': -2.166015625, 'DET': 9.2890625, 'SVA': -3.015625}"
Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them.,G,Preposition_Unnecessary,PREP,"{'G': 3.373046875, 'PREP': 4.796875, 'DET': -4.98046875, 'SVA': -4.33984375}"
This cashier wouldn't fire this displeased girl.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.76953125, 'PREP': -2.349609375, 'DET': -4.73046875, 'SVA': -2.232421875}"
All organizations think about themselves arguing about Monica.,G,principle_A_case_2,G,"{'G': 6.78515625, 'PREP': -2.32421875, 'DET': -4.046875, 'SVA': -2.806640625}"
Some dancers figure out that a jacket bores Janice.,G,wh_vs_that_no_gap,G,"{'G': 6.6953125, 'PREP': -2.474609375, 'DET': -3.810546875, 'SVA': -2.763671875}"
I also helped some special requests of the singer which weren't so difficult to arrange.,PREP,Preposition_Missing,G,"{'G': 4.4375, 'PREP': 4.10546875, 'DET': -5.56640625, 'SVA': -4.828125}"
The analysis was irritating those senators.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.87109375, 'PREP': -2.234375, 'DET': -4.50390625, 'SVA': -2.556640625}"
Some paralysis embarrasses a lot of drivers.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.66015625, 'PREP': -2.578125, 'DET': -4.76953125, 'SVA': -1.7255859375}"
Lucille thinks Andrew won't upset himself.,G,principle_A_domain_3,G,"{'G': 6.87109375, 'PREP': -2.009765625, 'DET': -4.51953125, 'SVA': -2.88671875}"
"It took me three months to learn the language and by this time the whole family had fallen in love with me, that when they decided to move to London, they invited me and now we all live here and I feel like part of the family, even though it was very hard at the beginning.",PREP,Preposition_Missing,PREP,"{'G': 3.498046875, 'PREP': 4.7734375, 'DET': -5.10546875, 'SVA': -4.38671875}"
Richard shouldn't have this clean tooth.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.82421875, 'PREP': -2.06640625, 'DET': -4.57421875, 'SVA': -2.76953125}"
She didn't tell me but when I came in the class everybody was looking at me and this boy as well.,PREP,Preposition_Replacing,PREP,"{'G': 3.44921875, 'PREP': 4.7890625, 'DET': -5.05078125, 'SVA': -4.3671875}"
Many pedestrians lifted those movie theaters.,G,determiner_noun_agreement_2,G,"{'G': 6.8515625, 'PREP': -2.2109375, 'DET': -4.28515625, 'SVA': -2.75390625}"
At surfing I am not good at all.,G,Preposition_Replacing,G,"{'G': 4.50390625, 'PREP': 3.900390625, 'DET': -5.79296875, 'SVA': -4.66015625}"
Most fungi exists.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.994140625, 'PREP': -2.986328125, 'DET': -3.283203125, 'SVA': 7.6484375}"
The teenager see.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.61328125, 'PREP': -2.298828125, 'DET': -3.04296875, 'SVA': 7.6171875}"
Each girl wasn't there failing to boycott some art gallery.,G,existential_there_quantifiers_2,G,"{'G': 6.78515625, 'PREP': -2.30859375, 'DET': -4.69921875, 'SVA': -2.3203125}"
The shoe unfold.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.681640625, 'PREP': -1.9521484375, 'DET': -3.142578125, 'SVA': 7.4765625}"
"After all of this we saw the show from the best place, near the stage and afterwards, the thing that I most liked, we were invited to see the group and got their signatures.",G,Preposition_Replacing,PREP,"{'G': 3.478515625, 'PREP': 4.77734375, 'DET': -5.078125, 'SVA': -4.39453125}"
The teeth alarm Rodney.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.625, 'PREP': -2.642578125, 'DET': -4.08203125, 'SVA': -2.2109375}"
The louse have broken a unicycle.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.3828125, 'PREP': -2.62890625, 'DET': -3.205078125, 'SVA': 7.73046875}"
Anne leaves this person.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.75390625, 'PREP': -2.41796875, 'DET': -4.76953125, 'SVA': -2.13671875}"
Brenda observed.,G,drop_argument,G,"{'G': 6.76171875, 'PREP': -2.25390625, 'DET': -4.3203125, 'SVA': -2.58984375}"
A lot of granddaughters of Deborah who were arriving at these grocery stores had not ever hurt Adam.,G,sentential_negation_npi_scope,G,"{'G': 6.80859375, 'PREP': -1.9091796875, 'DET': -4.71484375, 'SVA': -2.744140625}"
This dress shocked these legislatures.,G,determiner_noun_agreement_2,G,"{'G': 6.77734375, 'PREP': -2.37890625, 'DET': -4.62890625, 'SVA': -2.15234375}"
- concerning the date : I can go in July because it's my holiday month.,G,Preposition_Unnecessary,PREP,"{'G': 3.322265625, 'PREP': 4.8046875, 'DET': -5.01953125, 'SVA': -4.24609375}"
The pamphlets about Jesus is appearing.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.193359375, 'PREP': -2.962890625, 'DET': -3.015625, 'SVA': 7.71875}"
I would like to tell you that I was really disappointed with my evening at your theatre.,G,Preposition_Missing,G,"{'G': 4.86328125, 'PREP': 3.447265625, 'DET': -5.5625, 'SVA': -4.875}"
The men haven't dated.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.70703125, 'PREP': -2.537109375, 'DET': -4.05078125, 'SVA': -2.46875}"
Some museum discusses this cafe.,G,determiner_noun_agreement_2,G,"{'G': 6.6796875, 'PREP': -2.599609375, 'DET': -4.48828125, 'SVA': -2.029296875}"
Kenneth knew these student.,DET,determiner_noun_agreement_1,DET,"{'G': -2.48828125, 'PREP': -2.2421875, 'DET': 9.3046875, 'SVA': -2.8671875}"
These senators who didn't respect Valerie aren't longing to tour a school.,G,distractor_agreement_relative_clause,G,"{'G': 6.765625, 'PREP': -2.30078125, 'DET': -4.4140625, 'SVA': -2.5703125}"
Sally hadn't passed this good movie theater.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.8125, 'PREP': -2.123046875, 'DET': -4.51953125, 'SVA': -2.703125}"
Most hospitals are there revealing who should hire those customers.,G,existential_there_quantifiers_2,G,"{'G': 6.80859375, 'PREP': -2.30859375, 'DET': -4.1796875, 'SVA': -2.755859375}"
So I hope the world reaches agreement about this and computer engineers have to prevent these problems because something good could be something very dangerous.,G,Preposition_Unnecessary,PREP,"{'G': 3.5546875, 'PREP': 4.75, 'DET': -5.0546875, 'SVA': -4.5}"
Some driver didn't sell that ill horse.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.78125, 'PREP': -2.3359375, 'DET': -4.58203125, 'SVA': -2.3515625}"
"Peter and Sue asked to Francis for some help with their exam subjects and Francis, all week, was too busy to help them.",PREP,Preposition_Unnecessary,G,"{'G': 5.1953125, 'PREP': 2.814453125, 'DET': -5.64453125, 'SVA': -4.6796875}"
Sheila thought about this media.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.623046875, 'PREP': -2.208984375, 'DET': 9.3828125, 'SVA': -2.802734375}"
I am writing to express my dissatisfaction about the show you put on two weeks ago at your theatre.,PREP,Preposition_Replacing,PREP,"{'G': 3.279296875, 'PREP': 4.8046875, 'DET': -5.0, 'SVA': -4.2109375}"
These people hire this clever men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.71875, 'PREP': -2.529296875, 'DET': 9.359375, 'SVA': -2.40625}"
Those guests fire these teacher.,DET,determiner_noun_agreement_2,DET,"{'G': -2.556640625, 'PREP': -2.228515625, 'DET': 9.3359375, 'SVA': -2.81640625}"
The thesis wasn't inducing Florence's electrician to scare Alice.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.81640625, 'PREP': -1.763671875, 'DET': -4.4609375, 'SVA': -3.125}"
Some door annoys that hidden men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.685546875, 'PREP': -2.35546875, 'DET': 9.375, 'SVA': -2.59765625}"
"From this moment, I knew without the shadow of a doubt that my mother would know it sooner or later.",PREP,Preposition_Missing,G,"{'G': 4.65625, 'PREP': 3.779296875, 'DET': -5.56640625, 'SVA': -4.859375}"
These phenomena isn't annoying pedestrians.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.458984375, 'PREP': -2.994140625, 'DET': -2.603515625, 'SVA': 7.69921875}"
The senators that hadn't investigated a legislature aren't chatting.,G,distractor_agreement_relative_clause,G,"{'G': 6.76953125, 'PREP': -2.34765625, 'DET': -4.484375, 'SVA': -2.45703125}"
"As I knew the techniques to break into a place without being noticed, I should not have been afraid but tonight I had to steal the most precious diamond in the country, which was very well protected.",G,Preposition_Replacing,PREP,"{'G': 3.580078125, 'PREP': 4.76171875, 'DET': -5.1640625, 'SVA': -4.46484375}"
We have discussed about it a lot of times.,PREP,Preposition_Unnecessary,G,"{'G': 4.515625, 'PREP': 3.81640625, 'DET': -5.01171875, 'SVA': -5.19140625}"
This student cured at least seven cats.,G,superlative_quantifiers_2,G,"{'G': 6.828125, 'PREP': -2.224609375, 'DET': -4.7265625, 'SVA': -2.3515625}"
Most ladies discover all college campuses that Carrie cleans that shocked this school.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.79296875, 'PREP': -2.259765625, 'DET': -4.27734375, 'SVA': -2.75}"
Jennifer isn't touring these old oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.86328125, 'PREP': -2.185546875, 'DET': -4.40234375, 'SVA': -2.765625}"
Who do Nancy's grandfathers that were hiring those customers return to?,G,complex_NP_island,G,"{'G': 6.75390625, 'PREP': -1.9423828125, 'DET': -5.01171875, 'SVA': -2.416015625}"
Julie toured that clean movie theaters.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.716796875, 'PREP': -2.34375, 'DET': 9.3828125, 'SVA': -2.58984375}"
"First of all, I can travel only in July because my son's school is going to finish at the end of June, so it is impossible for me to travel during June.",G,Preposition_Unnecessary,PREP,"{'G': 3.3984375, 'PREP': 4.796875, 'DET': -5.05859375, 'SVA': -4.30078125}"
We are also enthusiastic about your sightseeing in bus and the River trip to Greenwich on Monday and visiting to the National Art Gallery on Wednesday.,PREP,Preposition_Unnecessary,G,"{'G': 4.73828125, 'PREP': 3.68359375, 'DET': -5.7734375, 'SVA': -4.7421875}"
The cashiers who distracts Jesus requires this lady to praise Diane.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.806640625, 'PREP': -3.146484375, 'DET': -3.427734375, 'SVA': 7.6640625}"
Every adult notices these ox.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.490234375, 'PREP': -2.201171875, 'DET': 9.3125, 'SVA': -2.89453125}"
The actresses forget that unemployed alumnus.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.75, 'PREP': -2.46484375, 'DET': -4.33984375, 'SVA': -2.4140625}"
Catherine has boycotted those gray oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.87109375, 'PREP': -2.1328125, 'DET': -4.38671875, 'SVA': -2.833984375}"
A lady who was observing many patients escapes from those hills.,G,distractor_agreement_relative_clause,G,"{'G': 6.78125, 'PREP': -2.412109375, 'DET': -4.5390625, 'SVA': -2.29296875}"
That actor that argued about many cashiers have motivated those universities to criticize customers.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.8857421875, 'PREP': -3.06640625, 'DET': -3.345703125, 'SVA': 7.6640625}"
There were few dancers reacting.,G,existential_there_quantifiers_1,G,"{'G': 6.74609375, 'PREP': -2.4453125, 'DET': -4.55078125, 'SVA': -2.220703125}"
Most adults hurt these teacher.,DET,determiner_noun_agreement_1,DET,"{'G': -2.52734375, 'PREP': -2.193359375, 'DET': 9.3359375, 'SVA': -2.888671875}"
Some actresses reveal these unconvinced woman.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.404296875, 'PREP': -2.162109375, 'DET': 9.2890625, 'SVA': -3.015625}"
The show about the Balkans is worrying Stacey.,G,distractor_agreement_relational_noun,G,"{'G': 6.69921875, 'PREP': -2.40234375, 'DET': -4.96875, 'SVA': -1.85546875}"
Carmen fired those ladies.,G,determiner_noun_agreement_1,G,"{'G': 6.76171875, 'PREP': -2.419921875, 'DET': -4.55078125, 'SVA': -2.208984375}"
The committee talks about some malls.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.69921875, 'PREP': -2.5390625, 'DET': -4.71875, 'SVA': -1.8564453125}"
The company respects these old restaurant.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.625, 'PREP': -2.06640625, 'DET': 9.3671875, 'SVA': -2.900390625}"
Sandra knew this men.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.623046875, 'PREP': -2.494140625, 'DET': 9.3203125, 'SVA': -2.51953125}"
Walter couldn't boycott those hidden oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.85546875, 'PREP': -2.076171875, 'DET': -4.40234375, 'SVA': -2.87890625}"
The alumnus have benefited.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.388671875, 'PREP': -2.521484375, 'DET': -3.291015625, 'SVA': 7.70703125}"
This pie worries these bank.,DET,determiner_noun_agreement_1,DET,"{'G': -2.4609375, 'PREP': -2.208984375, 'DET': 9.296875, 'SVA': -2.9296875}"
All stairs weren't alarming those lucky woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.310546875, 'PREP': -2.208984375, 'DET': 9.2421875, 'SVA': -3.0625}"
Rose respected that person.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.73046875, 'PREP': -2.2890625, 'DET': -5.0390625, 'SVA': -2.02734375}"
A waitress does take those hospital.,DET,determiner_noun_agreement_1,DET,"{'G': -2.40234375, 'PREP': -2.0859375, 'DET': 9.2890625, 'SVA': -3.083984375}"
Some associations work with this child.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.77734375, 'PREP': -2.373046875, 'DET': -4.328125, 'SVA': -2.546875}"
Men lift this green school.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.68359375, 'PREP': -2.5546875, 'DET': -4.27734375, 'SVA': -2.275390625}"
Christopher isn't firing that sick men.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.576171875, 'PREP': -2.41015625, 'DET': 9.3359375, 'SVA': -2.658203125}"
Paula knew.,G,drop_argument,G,"{'G': 6.79296875, 'PREP': -2.09765625, 'DET': -4.3828125, 'SVA': -2.75390625}"
I've got lots of things about the concert to talk to you about.,G,Preposition_Missing,PREP,"{'G': 4.23828125, 'PREP': 4.328125, 'DET': -5.68359375, 'SVA': -4.6875}"
Only Benjamin might ever skate around that hill.,G,only_npi_licensor_present,G,"{'G': 6.828125, 'PREP': -2.185546875, 'DET': -4.75390625, 'SVA': -2.466796875}"
I would like to ask you about some other things.,G,Preposition_Missing,PREP,"{'G': 3.29296875, 'PREP': 4.80859375, 'DET': -5.01171875, 'SVA': -4.2109375}"
Diane is driving to this orange movie theaters.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.513671875, 'PREP': -2.33984375, 'DET': 9.3203125, 'SVA': -2.771484375}"
The mouse aren't embarrassing Rachel.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.466796875, 'PREP': -2.52734375, 'DET': -3.140625, 'SVA': 7.70703125}"
The child have gotten a job.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.478515625, 'PREP': -2.302734375, 'DET': -3.33203125, 'SVA': 7.6640625}"
The louse have climbed down some hills.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.564453125, 'PREP': -2.36328125, 'DET': -3.08203125, 'SVA': 7.6640625}"
A print have looked like Matt.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.59765625, 'PREP': -2.28515625, 'DET': -3.099609375, 'SVA': 7.63671875}"
Timothy didn't say Grace doesn't know herself.,G,principle_A_domain_3,G,"{'G': 6.859375, 'PREP': -1.912109375, 'DET': -4.6015625, 'SVA': -2.931640625}"
Some water alarms this smart actors.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.875, 'PREP': -2.423828125, 'DET': 9.421875, 'SVA': -2.353515625}"
Sabrina wouldn't go to those new oasis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -1.69140625, 'PREP': -2.05078125, 'DET': 8.9140625, 'SVA': -3.654296875}"
The company knows all waitresses.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.75, 'PREP': -2.453125, 'DET': -4.60546875, 'SVA': -2.068359375}"
Aaron loved those brown newspaper article.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.443359375, 'PREP': -2.173828125, 'DET': 9.2890625, 'SVA': -2.96875}"
The waitress sit down.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.728515625, 'PREP': -1.9619140625, 'DET': -3.07421875, 'SVA': 7.484375}"
Carol didn't praise those analysis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.59765625, 'PREP': -2.12890625, 'DET': 9.359375, 'SVA': -2.8828125}"
The pies did alarm these student.,DET,determiner_noun_agreement_1,DET,"{'G': -2.400390625, 'PREP': -2.142578125, 'DET': 9.28125, 'SVA': -3.041015625}"
It's herself that Naomi has irritated.,G,principle_A_reconstruction,G,"{'G': 6.8125, 'PREP': -2.181640625, 'DET': -4.54296875, 'SVA': -2.607421875}"
"He has a best friend, who was more like a brother for him.",PREP,Preposition_Replacing,PREP,"{'G': 3.59375, 'PREP': 4.73046875, 'DET': -5.33984375, 'SVA': -4.41015625}"
In the future people will be even more concerned with pollution and harmful UV - rays.,PREP,Preposition_Replacing,PREP,"{'G': 3.966796875, 'PREP': 4.55078125, 'DET': -5.21875, 'SVA': -4.79296875}"
"The place where we worked was a football pitch ; we spent 3 days on setting up the stage, the equipment, and the lights.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.34375, 'PREP': 4.8046875, 'DET': -5.0, 'SVA': -4.2890625}"
What public parks does Chad return to and Holly arrive at?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 6.84375, 'PREP': -2.072265625, 'DET': -4.4609375, 'SVA': -2.86328125}"
Who couldn't Elizabeth's spouse that would describe Laurie stun?,G,complex_NP_island,G,"{'G': 6.8125, 'PREP': -1.6884765625, 'DET': -4.93359375, 'SVA': -2.865234375}"
The drivers skate around college campuses.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.65625, 'PREP': -2.611328125, 'DET': -4.0625, 'SVA': -2.26953125}"
