text,labels,UID,prediction,Probabilities
There were few dancers reacting.,G,existential_there_quantifiers_1,G,"{'G': 5.1875, 'PREP': -2.21484375, 'DET': -4.50390625, 'SVA': -2.484375}"
Most adults hurt these teacher.,DET,determiner_noun_agreement_1,DET,"{'G': -2.376953125, 'PREP': -1.2236328125, 'DET': 8.515625, 'SVA': -1.4814453125}"
Some actresses reveal these unconvinced woman.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.298828125, 'PREP': -1.1240234375, 'DET': 8.4765625, 'SVA': -1.7109375}"
The show about the Balkans is worrying Stacey.,G,distractor_agreement_relational_noun,G,"{'G': 5.15234375, 'PREP': -2.236328125, 'DET': -4.62890625, 'SVA': -2.298828125}"
Carmen fired those ladies.,G,determiner_noun_agreement_1,G,"{'G': 5.2109375, 'PREP': -2.115234375, 'DET': -4.7265625, 'SVA': -2.482421875}"
The committee talks about some malls.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.15234375, 'PREP': -2.314453125, 'DET': -4.63671875, 'SVA': -2.193359375}"
The company respects these old restaurant.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.658203125, 'PREP': -1.0634765625, 'DET': 8.53125, 'SVA': -1.2236328125}"
Sandra knew this men.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.384765625, 'PREP': -1.205078125, 'DET': 8.5234375, 'SVA': -1.5029296875}"
Walter couldn't boycott those hidden oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.16015625, 'PREP': -2.251953125, 'DET': -4.3515625, 'SVA': -2.546875}"
The alumnus have benefited.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.58203125, 'PREP': -1.578125, 'DET': -1.9033203125, 'SVA': 6.09375}"
This pie worries these bank.,DET,determiner_noun_agreement_1,DET,"{'G': -2.60546875, 'PREP': -1.0478515625, 'DET': 8.5234375, 'SVA': -1.3212890625}"
All stairs weren't alarming those lucky woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.23046875, 'PREP': -1.2578125, 'DET': 8.4921875, 'SVA': -1.646484375}"
Rose respected that person.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.15234375, 'PREP': -2.388671875, 'DET': -4.5625, 'SVA': -2.162109375}"
A waitress does take those hospital.,DET,determiner_noun_agreement_1,DET,"{'G': -2.4609375, 'PREP': -1.2265625, 'DET': 8.5234375, 'SVA': -1.353515625}"
Some associations work with this child.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.19140625, 'PREP': -2.115234375, 'DET': -4.609375, 'SVA': -2.53515625}"
Men lift this green school.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 3.68359375, 'PREP': -0.191650390625, 'DET': -2.888671875, 'SVA': -3.37109375}"
Christopher isn't firing that sick men.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.173828125, 'PREP': -1.4716796875, 'DET': 8.46875, 'SVA': -1.4873046875}"
Paula knew.,G,drop_argument,G,"{'G': 5.078125, 'PREP': -2.462890625, 'DET': -4.33203125, 'SVA': -2.142578125}"
I've got lots of things about the concert to talk to you about.,G,Preposition_Missing,G,"{'G': 3.154296875, 'PREP': 2.89453125, 'DET': -4.76171875, 'SVA': -4.1796875}"
Only Benjamin might ever skate around that hill.,G,only_npi_licensor_present,G,"{'G': 5.1484375, 'PREP': -2.1875, 'DET': -4.3359375, 'SVA': -2.59375}"
I would like to ask you about some other things.,G,Preposition_Missing,G,"{'G': 3.06640625, 'PREP': 2.90625, 'DET': -4.4296875, 'SVA': -4.3515625}"
Diane is driving to this orange movie theaters.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.25, 'PREP': -1.3603515625, 'DET': 8.4921875, 'SVA': -1.521484375}"
The mouse aren't embarrassing Rachel.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5576171875, 'PREP': -1.509765625, 'DET': -2.02734375, 'SVA': 6.08984375}"
The child have gotten a job.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6005859375, 'PREP': -1.5302734375, 'DET': -1.9208984375, 'SVA': 6.0859375}"
The louse have climbed down some hills.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5849609375, 'PREP': -1.525390625, 'DET': -1.9716796875, 'SVA': 6.08984375}"
A print have looked like Matt.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.607421875, 'PREP': -1.537109375, 'DET': -1.9052734375, 'SVA': 6.08984375}"
Timothy didn't say Grace doesn't know herself.,G,principle_A_domain_3,G,"{'G': 5.09375, 'PREP': -2.203125, 'DET': -4.09375, 'SVA': -2.693359375}"
Some water alarms this smart actors.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.357421875, 'PREP': -1.314453125, 'DET': 8.515625, 'SVA': -1.416015625}"
Sabrina wouldn't go to those new oasis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.447265625, 'PREP': -1.228515625, 'DET': 8.5234375, 'SVA': -1.3740234375}"
The company knows all waitresses.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.0546875, 'PREP': -2.408203125, 'DET': -4.28125, 'SVA': -2.212890625}"
Aaron loved those brown newspaper article.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.4375, 'PREP': -1.1396484375, 'DET': 8.5234375, 'SVA': -1.4873046875}"
The waitress sit down.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.8994140625, 'PREP': -1.583984375, 'DET': -1.2431640625, 'SVA': 6.0546875}"
Carol didn't praise those analysis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.400390625, 'PREP': -1.1484375, 'DET': 8.515625, 'SVA': -1.5380859375}"
The pies did alarm these student.,DET,determiner_noun_agreement_1,DET,"{'G': -2.6015625, 'PREP': -1.166015625, 'DET': 8.53125, 'SVA': -1.208984375}"
It's herself that Naomi has irritated.,G,principle_A_reconstruction,G,"{'G': 5.13671875, 'PREP': -2.310546875, 'DET': -4.4453125, 'SVA': -2.34765625}"
"He has a best friend, who was more like a brother for him.",PREP,Preposition_Replacing,G,"{'G': 4.4140625, 'PREP': 0.5537109375, 'DET': -5.0546875, 'SVA': -3.70703125}"
In the future people will be even more concerned with pollution and harmful UV - rays.,PREP,Preposition_Replacing,PREP,"{'G': 2.55078125, 'PREP': 3.421875, 'DET': -4.51953125, 'SVA': -4.01171875}"
"The place where we worked was a football pitch ; we spent 3 days on setting up the stage, the equipment, and the lights.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.509765625, 'PREP': 3.46484375, 'DET': -4.4609375, 'SVA': -4.01171875}"
What public parks does Chad return to and Holly arrive at?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 5.109375, 'PREP': -2.265625, 'DET': -4.15625, 'SVA': -2.59375}"
Who couldn't Elizabeth's spouse that would describe Laurie stun?,G,complex_NP_island,G,"{'G': 5.125, 'PREP': -2.40625, 'DET': -4.3515625, 'SVA': -2.2890625}"
The drivers skate around college campuses.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 3.46484375, 'PREP': -2.97265625, 'DET': -4.7265625, 'SVA': 1.525390625}"
A drawing of most slopes doesn't stun Gary.,G,distractor_agreement_relational_noun,G,"{'G': 5.140625, 'PREP': -2.35546875, 'DET': -4.52734375, 'SVA': -2.236328125}"
"For the accommodation, I would prefer in a tent because I like adventure and simplicity.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.6953125, 'PREP': 3.345703125, 'DET': -4.546875, 'SVA': -4.1015625}"
The girl who hasn't observed the actors was smiling.,G,distractor_agreement_relative_clause,G,"{'G': 5.1484375, 'PREP': -2.328125, 'DET': -4.73828125, 'SVA': -2.08203125}"
Cindy was noticing that concealed rug.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.1796875, 'PREP': -2.322265625, 'DET': -4.6171875, 'SVA': -2.26953125}"
Todd might observe these lost man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.447265625, 'PREP': -1.1015625, 'DET': 8.5234375, 'SVA': -1.5068359375}"
The person haven't compromised.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.4580078125, 'PREP': -1.6220703125, 'DET': -2.091796875, 'SVA': 6.12109375}"
The men have listened to Stacy.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.16796875, 'PREP': -2.271484375, 'DET': -4.64453125, 'SVA': -2.255859375}"
"We won't have any need of to leave home, because the computer will give us everything.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.673828125, 'PREP': 3.232421875, 'DET': -4.0234375, 'SVA': -4.3984375}"
"Peter and Sue asked Francis some help with their exam subjects and Francis, all week, was too busy to help them.",PREP,Preposition_Missing,G,"{'G': 3.376953125, 'PREP': 2.556640625, 'DET': -4.69140625, 'SVA': -4.28125}"
Carrie examines these popular play.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.47265625, 'PREP': -1.1005859375, 'DET': 8.5, 'SVA': -1.455078125}"
Martha's wife approaches.,G,drop_argument,G,"{'G': 5.171875, 'PREP': -2.224609375, 'DET': -4.58203125, 'SVA': -2.390625}"
Patricia had argued about those children.,G,determiner_noun_agreement_1,G,"{'G': 5.16796875, 'PREP': -2.23828125, 'DET': -4.41015625, 'SVA': -2.525390625}"
Raymond was going to that messy museums.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -1.9072265625, 'PREP': -1.591796875, 'DET': 8.34375, 'SVA': -1.7373046875}"
April is returning to these big cashier.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.271484375, 'PREP': -1.4208984375, 'DET': 8.4921875, 'SVA': -1.412109375}"
The adults isn't finding these dancers.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.0146484375, 'PREP': -1.96484375, 'DET': -2.48828125, 'SVA': 6.11328125}"
A lot of gloves hurt these ladies.,G,determiner_noun_agreement_1,G,"{'G': 5.08984375, 'PREP': -2.458984375, 'DET': -4.328125, 'SVA': -2.197265625}"
"The reason for my letter is that our class would like to suggest a few changes to our programme of London, because we have seen an advertisement about an interesting activity that we could include in our programme.",PREP,Preposition_Replacing,PREP,"{'G': 2.697265625, 'PREP': 3.333984375, 'DET': -4.6015625, 'SVA': -4.0703125}"
These media scare those companies.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.20703125, 'PREP': -2.169921875, 'DET': -4.65234375, 'SVA': -2.44921875}"
"Dear Kim : I am sorry, I haven't written to you sooner but I am still excited for the experience I had helping Will Smith on the freeway last month.",PREP,Preposition_Replacing,PREP,"{'G': 2.931640625, 'PREP': 3.12890625, 'DET': -4.69921875, 'SVA': -4.14453125}"
Students had remembered that fast boys.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -1.9716796875, 'PREP': -1.51953125, 'DET': 8.390625, 'SVA': -1.7158203125}"
A sketch of waitresses has resembled most sketches.,G,distractor_agreement_relational_noun,G,"{'G': 5.0234375, 'PREP': -2.564453125, 'DET': -4.47265625, 'SVA': -1.8388671875}"
The chairs falls apart.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.20703125, 'PREP': -1.775390625, 'DET': -2.37109375, 'SVA': 6.12890625}"
Photography is my hobby. I can remember that I used to take photographs on the exhibitions or during the holidays.,PREP,Preposition_Replacing,G,"{'G': 3.626953125, 'PREP': 2.203125, 'DET': -4.85546875, 'SVA': -4.20703125}"
"First of all, you must walk down to Central Street until you arrive at the bus stop, then you take the number two bus that goes directly to the college.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.529296875, 'PREP': 3.44921875, 'DET': -4.5390625, 'SVA': -3.962890625}"
This boy was appreciating this exposed hospital.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.21484375, 'PREP': -2.08984375, 'DET': -4.80078125, 'SVA': -2.4296875}"
Raymond should astound that person.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.16015625, 'PREP': -2.349609375, 'DET': -4.4765625, 'SVA': -2.3203125}"
That school astounded these sick woman.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.580078125, 'PREP': -1.060546875, 'DET': 8.53125, 'SVA': -1.3447265625}"
The person won't conceal Dennis.,G,transitive,G,"{'G': 5.125, 'PREP': -2.42578125, 'DET': -4.5859375, 'SVA': -2.078125}"
I am writing to reply to your letter about the first prize in your competition and to give you all the information for my two weeks at Camp California.,G,Preposition_Missing,PREP,"{'G': 2.57421875, 'PREP': 3.427734375, 'DET': -4.48828125, 'SVA': -4.046875}"
What has Clyde toured without researching that closet?,G,adjunct_island,G,"{'G': 5.16796875, 'PREP': -2.07421875, 'DET': -4.484375, 'SVA': -2.650390625}"
Frank bikes to this gray oases.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.40625, 'PREP': -1.2314453125, 'DET': 8.53125, 'SVA': -1.423828125}"
Katherine hadn't praised this lost men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.3125, 'PREP': -1.3037109375, 'DET': 8.5078125, 'SVA': -1.48828125}"
"I was very excited, because this is my favourite group : I'm always listening to their songs.",G,Preposition_Missing,PREP,"{'G': 2.779296875, 'PREP': 3.2734375, 'DET': -4.51171875, 'SVA': -4.1796875}"
The pictures weren't looking like Angela.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.1875, 'PREP': -2.279296875, 'DET': -4.78515625, 'SVA': -2.171875}"
The libraries is conspiring.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5029296875, 'PREP': -1.7744140625, 'DET': -1.8369140625, 'SVA': 6.125}"
Waitresses admire that lice.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.212890625, 'PREP': -1.3125, 'DET': 8.484375, 'SVA': -1.63671875}"
A woman has left glaciers.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.08984375, 'PREP': -2.455078125, 'DET': -4.53125, 'SVA': -2.03125}"
Some boys notice this skirts.,DET,determiner_noun_agreement_1,DET,"{'G': -2.365234375, 'PREP': -1.0859375, 'DET': 8.5, 'SVA': -1.6640625}"
Some children were healing these student.,DET,determiner_noun_agreement_1,DET,"{'G': -2.443359375, 'PREP': -1.08203125, 'DET': 8.515625, 'SVA': -1.5400390625}"
"I'm writing you to reply to your letter asking for some more information about me, to give you all the information you need.",PREP,Preposition_Missing,PREP,"{'G': 2.556640625, 'PREP': 3.41796875, 'DET': -4.4375, 'SVA': -4.06640625}"
This actress who is observing those guys laughs.,G,distractor_agreement_relative_clause,G,"{'G': 5.1171875, 'PREP': -2.376953125, 'DET': -4.8515625, 'SVA': -1.8779296875}"
The students scan those documentaries.,G,determiner_noun_agreement_1,G,"{'G': 3.08203125, 'PREP': -2.7734375, 'DET': -5.1171875, 'SVA': 2.291015625}"
Many doctors that referenced Kayla hasn't nodded.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.3134765625, 'PREP': -1.7119140625, 'DET': -2.259765625, 'SVA': 6.12109375}"
Brian doesn't help that unemployed actors.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.001953125, 'PREP': -1.4853515625, 'DET': 8.3828125, 'SVA': -1.7236328125}"
"In the end everything depends on our attitude to life, including shopping.",G,Preposition_Replacing,PREP,"{'G': 2.4296875, 'PREP': 3.49609375, 'DET': -4.453125, 'SVA': -3.943359375}"
Kendra hadn't seen those feet.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.1640625, 'PREP': -2.33984375, 'DET': -4.5234375, 'SVA': -2.306640625}"
Some dress had impressed that lady.,G,determiner_noun_agreement_2,G,"{'G': 5.17578125, 'PREP': -2.2109375, 'DET': -4.47265625, 'SVA': -2.505859375}"
An actress has insulted Kirsten.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.125, 'PREP': -2.41796875, 'DET': -4.5234375, 'SVA': -2.140625}"
Most hospitals that aggravate every organization haven't worked hard.,G,distractor_agreement_relative_clause,G,"{'G': 5.0859375, 'PREP': -2.474609375, 'DET': -4.75390625, 'SVA': -1.7783203125}"
"When the holidays begin everybody is happy because it represents the beginning of a time full of fun and lots of interesting things to do, but in order to do these things we all need money and that is a big problem to most of us.",PREP,Preposition_Replacing,PREP,"{'G': 2.587890625, 'PREP': 3.40625, 'DET': -4.453125, 'SVA': -4.09375}"
The next day all the school knew that Peter was gay and even though he didn't mind what had happened he didn't talk with Pat again in his life.,PREP,Preposition_Replacing,PREP,"{'G': 2.98046875, 'PREP': 3.091796875, 'DET': -4.76953125, 'SVA': -4.109375}"
The adult have approved.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5830078125, 'PREP': -1.5390625, 'DET': -1.943359375, 'SVA': 6.08984375}"
Jacqueline isn't taking those mice.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.15234375, 'PREP': -2.375, 'DET': -4.5, 'SVA': -2.26171875}"
It is a good idea to include the visit of the Science Museum and the National Art Gallery in the morning on Tuesday and Wednesday respectively.,PREP,Preposition_Replacing,PREP,"{'G': 2.412109375, 'PREP': 3.50390625, 'DET': -4.4140625, 'SVA': -3.94921875}"
"First of all, we would like to say thank you very much for organising our tour around London and our programme, which is considered especially good for us for the places we will visit.",PREP,Preposition_Replacing,PREP,"{'G': 2.677734375, 'PREP': 3.353515625, 'DET': -4.65234375, 'SVA': -4.01171875}"
In the hope you understand me.,PREP,Preposition_Missing,PREP,"{'G': 2.263671875, 'PREP': 3.541015625, 'DET': -3.9375, 'SVA': -4.15234375}"
Many guys that are shocking every committee do worry.,G,distractor_agreement_relative_clause,G,"{'G': 5.0078125, 'PREP': -2.181640625, 'DET': -4.140625, 'SVA': -2.453125}"
That child sees these rough hospital.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.59765625, 'PREP': -1.111328125, 'DET': 8.5234375, 'SVA': -1.2626953125}"
Dan had forgotten that good newspaper articles.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.201171875, 'PREP': -1.349609375, 'DET': 8.484375, 'SVA': -1.5908203125}"
Many teachers who shouldn't respect Jane murmur.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.35693359375, 'PREP': -2.58984375, 'DET': -3.5546875, 'SVA': 5.5703125}"
Some person have answered.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.537109375, 'PREP': -1.55859375, 'DET': -2.009765625, 'SVA': 6.1015625}"
