text,labels,UID,prediction,Probabilities
Larry described these delighted children.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.16796875, 'PREP': -2.53125, 'DET': -5.05859375, 'SVA': -3.037109375}"
Women hasn't worried.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.0390625, 'PREP': -3.115234375, 'DET': -2.04296875, 'SVA': 9.3203125}"
Liam leaves one grandfather and many teachers' father leaves four fast grandfather.,G,ellipsis_n_bar_2,G,"{'G': 7.1875, 'PREP': -2.30859375, 'DET': -5.62109375, 'SVA': -2.90625}"
"If you just decide to work, you'd better find a job near your place.",G,Preposition_Replacing,G,"{'G': 4.953125, 'PREP': 1.41015625, 'DET': -6.6015625, 'SVA': -4.28515625}"
The dancer who has upset some doctors wasn't shouting.,G,distractor_agreement_relative_clause,G,"{'G': 7.1875, 'PREP': -2.41796875, 'DET': -5.54296875, 'SVA': -2.8359375}"
Kristin should figure out that the fish resemble paintings.,G,wh_vs_that_no_gap,G,"{'G': 7.22265625, 'PREP': -2.40234375, 'DET': -5.28515625, 'SVA': -3.134765625}"
Those customers haven't annoyed that delighted children.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.427734375, 'PREP': -2.76953125, 'DET': 11.1171875, 'SVA': -1.849609375}"
Jacqueline could help this teacher.,G,determiner_noun_agreement_1,G,"{'G': 7.2109375, 'PREP': -2.458984375, 'DET': -5.19140625, 'SVA': -3.09375}"
An association hadn't boasted about that phenomenon.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.234375, 'PREP': -2.3515625, 'DET': -5.25390625, 'SVA': -3.2890625}"
George has alarmed these unemployed children.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.1875, 'PREP': -2.517578125, 'DET': -5.1015625, 'SVA': -3.052734375}"
Carol shouldn't take that lost pamphlets.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.568359375, 'PREP': -2.630859375, 'DET': 11.1015625, 'SVA': -1.8232421875}"
Carlos isn't exiting that oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.505859375, 'PREP': -2.76953125, 'DET': 11.1640625, 'SVA': -1.755859375}"
"Naturally, it's easier to get a job when you are good at foreign languages or computers.",G,Preposition_Replacing,G,"{'G': 5.05859375, 'PREP': 1.32421875, 'DET': -6.62890625, 'SVA': -4.28125}"
Curtis hasn't escaped from that dirty cafe.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.23828125, 'PREP': -2.36328125, 'DET': -5.2734375, 'SVA': -3.248046875}"
The plays worry Brett.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.88671875, 'PREP': -2.802734375, 'DET': -5.08984375, 'SVA': -2.15625}"
The nephews of Edward aren't running around a grocery store.,G,distractor_agreement_relational_noun,G,"{'G': 7.21875, 'PREP': -2.3984375, 'DET': -5.375, 'SVA': -3.056640625}"
I am writing in response to your letter which I received two days go and in order to answer all questions I was asked.,G,Preposition_Unnecessary,PREP,"{'G': 2.099609375, 'PREP': 5.28125, 'DET': -6.61328125, 'SVA': -5.75390625}"
Guy was going to those oasis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.759765625, 'PREP': -2.611328125, 'DET': 11.203125, 'SVA': -1.623046875}"
Specially at sailing and swimming.,PREP,Preposition_Unnecessary,G,"{'G': 4.1875, 'PREP': 2.439453125, 'DET': -6.6640625, 'SVA': -4.65625}"
Denise did see herself.,G,anaphor_gender_agreement,G,"{'G': 7.1953125, 'PREP': -2.48046875, 'DET': -5.1953125, 'SVA': -3.03515625}"
The nephews of Guy is donating.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.12890625, 'PREP': -3.125, 'DET': -1.8896484375, 'SVA': 9.3671875}"
I'm so happy to help you for this international student conference.,PREP,Preposition_Replacing,PREP,"{'G': 0.98583984375, 'PREP': 5.7109375, 'DET': -5.63671875, 'SVA': -5.27734375}"
"Also, it was certain for me to be able to buy a discount ticket cause I am a student.",PREP,Preposition_Replacing,PREP,"{'G': 2.708984375, 'PREP': 4.55859375, 'DET': -6.66796875, 'SVA': -5.5546875}"
"Also, it was certain for me to be able to buy a discount ticket because I am a student.",G,Preposition_Replacing,G,"{'G': 5.17578125, 'PREP': 1.2646484375, 'DET': -6.65625, 'SVA': -4.359375}"
Dishes should upset these happy men.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.19921875, 'PREP': -2.42578125, 'DET': -5.21484375, 'SVA': -3.138671875}"
Pamela liked those oasis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.677734375, 'PREP': -2.669921875, 'DET': 11.15625, 'SVA': -1.619140625}"
Who hasn't that teenager who hadn't discussed that documentary about Galileo alarmed?,G,complex_NP_island,G,"{'G': 7.2421875, 'PREP': -2.23828125, 'DET': -5.5859375, 'SVA': -3.208984375}"
Kevin cleans this purple foot.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.125, 'PREP': -2.619140625, 'DET': -4.875, 'SVA': -2.96484375}"
Most associations argued about those long analysis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.634765625, 'PREP': -2.65234375, 'DET': 11.140625, 'SVA': -1.71875}"
I would be really happy if I could choose singing and photography from activities you have listed.,G,Preposition_Replacing,PREP,"{'G': 2.0078125, 'PREP': 5.3359375, 'DET': -6.58203125, 'SVA': -5.71484375}"
A lot of waiters has talked to Candice.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.009765625, 'PREP': -3.1171875, 'DET': -2.076171875, 'SVA': 9.3046875}"
Some adults sell those purple forks.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.125, 'PREP': -2.6171875, 'DET': -5.015625, 'SVA': -2.875}"
The pie that alarmed those actors hasn't appeared.,G,distractor_agreement_relative_clause,G,"{'G': 7.21875, 'PREP': -2.296875, 'DET': -5.65625, 'SVA': -3.013671875}"
"Actually, I'd prefer to travel in July, because I'm working at the moment in a company, and I'll only have two weeks off, the period between the fifteenth and the thirtieth of July.",PREP,Preposition_Replacing,PREP,"{'G': 2.37890625, 'PREP': 4.890625, 'DET': -6.59765625, 'SVA': -5.61328125}"
I was impressed of the idea of the festival. I could enjoy different cultures and also I could expand my knowledge.,PREP,Preposition_Replacing,PREP,"{'G': 0.69287109375, 'PREP': 5.671875, 'DET': -5.11328125, 'SVA': -5.1640625}"
But what I really enjoyed on that evening was when we had our photographs taken with him after his concert and he signed them for us on the back of each picture.,PREP,Preposition_Unnecessary,PREP,"{'G': 1.90234375, 'PREP': 5.4375, 'DET': -6.5625, 'SVA': -5.70703125}"
I have never felt such satisfaction.,G,Preposition_Unnecessary,G,"{'G': 4.7421875, 'PREP': 1.556640625, 'DET': -6.39453125, 'SVA': -4.390625}"
"Going out to spend a day shopping is something very popular. The shopping centres are always busy, with people going up and down carrying bags and looking in shop windows ; it seems everybody is happy.",G,Preposition_Replacing,G,"{'G': 4.46484375, 'PREP': 2.07421875, 'DET': -6.61328125, 'SVA': -4.56640625}"
Thank you very much for your letter. I am very happy about having won the competition.,G,Preposition_Replacing,G,"{'G': 6.203125, 'PREP': 0.09857177734375, 'DET': -6.73828125, 'SVA': -4.11328125}"
Every person left that actress.,G,determiner_noun_agreement_1,G,"{'G': 7.125, 'PREP': -2.619140625, 'DET': -4.9296875, 'SVA': -2.953125}"
The movies about science wasn't distracting Stephanie.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.1171875, 'PREP': -3.1484375, 'DET': -1.8876953125, 'SVA': 9.3671875}"
In my opinion modern technology has not really changed my daily life a lot because I am just 20 years old and I used to play with a computer when I was young or wash my clothes in the washing machine.,G,Preposition_Missing,PREP,"{'G': 2.576171875, 'PREP': 4.765625, 'DET': -6.75390625, 'SVA': -5.66015625}"
The guys question those guest.,DET,determiner_noun_agreement_2,DET,"{'G': -2.546875, 'PREP': -2.83984375, 'DET': 11.1640625, 'SVA': -1.6328125}"
The waiter meet.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.419921875, 'PREP': -3.1171875, 'DET': -1.4755859375, 'SVA': 9.4453125}"
Girls haven't healed that people.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.322265625, 'PREP': -2.83984375, 'DET': 11.078125, 'SVA': -1.8955078125}"
That teenager who is kissing most cashiers breaks many planes.,G,distractor_agreement_relative_clause,G,"{'G': 7.1328125, 'PREP': -2.279296875, 'DET': -5.8828125, 'SVA': -2.7109375}"
All dancers drop by these oases.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.15234375, 'PREP': -2.564453125, 'DET': -5.11328125, 'SVA': -2.921875}"
A lot of customers know that that association that had testified couldn't listen to Sara.,G,wh_vs_that_no_gap_long_distance,G,"{'G': 7.21875, 'PREP': -2.337890625, 'DET': -5.53515625, 'SVA': -3.052734375}"
A picture of many bikes has impressed Grace.,G,distractor_agreement_relational_noun,G,"{'G': 7.2109375, 'PREP': -2.29296875, 'DET': -5.70703125, 'SVA': -2.970703125}"
A screen worries that fast waiter.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.07421875, 'PREP': -2.63671875, 'DET': -5.25, 'SVA': -2.560546875}"
Should the glaciers ever melt?,G,matrix_question_npi_licensor_present,G,"{'G': 7.19921875, 'PREP': -2.400390625, 'DET': -5.1953125, 'SVA': -3.208984375}"
The student disappear.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.396484375, 'PREP': -3.1328125, 'DET': -1.4912109375, 'SVA': 9.4453125}"
A print that looks like most drawings does look like Veronica.,G,distractor_agreement_relative_clause,G,"{'G': 7.234375, 'PREP': -2.17578125, 'DET': -5.78515625, 'SVA': -3.119140625}"
Only Vincent's sons who Tanya has respected ever fall.,G,only_npi_scope,G,"{'G': 7.1953125, 'PREP': -2.404296875, 'DET': -5.4609375, 'SVA': -2.9765625}"
Some boy that won't reveal these hospitals do persuade Christopher to speak up.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.16796875, 'PREP': -3.12109375, 'DET': -1.87109375, 'SVA': 9.375}"
The library isn't exited by the child.,G,animate_subject_passive,G,"{'G': 7.25, 'PREP': -2.31640625, 'DET': -5.46875, 'SVA': -3.171875}"
Vanessa hasn't discovered these brown sketches.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.21875, 'PREP': -2.4375, 'DET': -5.13671875, 'SVA': -3.205078125}"
All adults break this lost plate.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.1875, 'PREP': -2.48046875, 'DET': -5.1171875, 'SVA': -3.12890625}"
A lot of patients passes every mountain.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.048828125, 'PREP': -3.140625, 'DET': -1.990234375, 'SVA': 9.3203125}"
Some patients find those fungi.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.1015625, 'PREP': -2.650390625, 'DET': -4.9453125, 'SVA': -2.84375}"
You have to wait in a long queue for more than 15 minutes.,G,Preposition_Replacing,G,"{'G': 4.63671875, 'PREP': 1.7734375, 'DET': -6.56640625, 'SVA': -4.40234375}"
Many men have these messy cups.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.1796875, 'PREP': -2.4765625, 'DET': -5.07421875, 'SVA': -3.1640625}"
Chad wasn't admiring Dawn.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.171875, 'PREP': -2.52734375, 'DET': -5.22265625, 'SVA': -2.9140625}"
"In reply to your letter, I will try to give you some advice.",G,Preposition_Replacing,G,"{'G': 5.0546875, 'PREP': 1.2919921875, 'DET': -6.62890625, 'SVA': -4.2109375}"
"Well, you want to know what I did in the concert?",PREP,Preposition_Replacing,PREP,"{'G': 1.7734375, 'PREP': 5.49609375, 'DET': -6.4921875, 'SVA': -5.62109375}"
These slopes haven't astounded those unemployed alumnus.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.56640625, 'PREP': -2.78515625, 'DET': 11.21875, 'SVA': -1.6728515625}"
The book about the Great Lakes was embarrassing Deborah.,G,distractor_agreement_relational_noun,G,"{'G': 7.1953125, 'PREP': -2.412109375, 'DET': -5.49609375, 'SVA': -2.908203125}"
Tammy wasn't breaking these plate.,DET,determiner_noun_agreement_2,DET,"{'G': -2.52734375, 'PREP': -2.783203125, 'DET': 11.1640625, 'SVA': -1.712890625}"
Michelle remembered these uncertain child.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.724609375, 'PREP': -2.6796875, 'DET': 11.2109375, 'SVA': -1.5986328125}"
"Climbing would be my second option, but for this I'm afraid I would need some instruction because I've only done it a few times.",G,Preposition_Replacing,G,"{'G': 3.92578125, 'PREP': 2.9765625, 'DET': -6.75390625, 'SVA': -5.03125}"
"Finally, you would like to know some activities for three hours of free time.",PREP,Preposition_Missing,PREP,"{'G': 0.61767578125, 'PREP': 5.70703125, 'DET': -4.69921875, 'SVA': -5.46484375}"
Julie leaves those smooth grocery store.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.837890625, 'PREP': -2.564453125, 'DET': 11.203125, 'SVA': -1.572265625}"
Some adults distracts that popular schools.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.90625, 'PREP': -1.9375, 'DET': 10.8359375, 'SVA': -2.09375}"
The alumni haven't hated Winston Churchill.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.18359375, 'PREP': -2.490234375, 'DET': -5.1484375, 'SVA': -3.068359375}"
Carmen won't break this big foot.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.2109375, 'PREP': -2.447265625, 'DET': -5.01171875, 'SVA': -3.255859375}"
Gregory has hated that essays.,DET,determiner_noun_agreement_2,DET,"{'G': -2.451171875, 'PREP': -2.708984375, 'DET': 11.09375, 'SVA': -1.90234375}"
Katherine is discovering that some customers that observed Tina attack some teacher.,G,wh_vs_that_no_gap_long_distance,G,"{'G': 7.2109375, 'PREP': -2.439453125, 'DET': -5.26171875, 'SVA': -3.0703125}"
Carl has fixed that teeth.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.619140625, 'PREP': -2.51171875, 'DET': 11.046875, 'SVA': -1.900390625}"
Deanna breaks those foot.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.66796875, 'PREP': -2.66015625, 'DET': 11.171875, 'SVA': -1.693359375}"
What malls does Vincent run around and many actresses buy?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 7.2265625, 'PREP': -2.30859375, 'DET': -5.3359375, 'SVA': -3.27734375}"
Some women that love Todd hadn't remembered themselves.,G,principle_A_c_command,G,"{'G': 7.19140625, 'PREP': -2.4765625, 'DET': -5.1796875, 'SVA': -3.078125}"
I prefer to stay in a tent as I go camping every summer and am used to sleeping in tents.,PREP,Preposition_Replacing,G,"{'G': 5.17578125, 'PREP': 1.1943359375, 'DET': -6.6484375, 'SVA': -4.2578125}"
The print of those projectors confuses Tara.,G,distractor_agreement_relational_noun,G,"{'G': 7.1328125, 'PREP': -2.53515625, 'DET': -5.34765625, 'SVA': -2.734375}"
"That is why I propose to start our film with the beginning of the day, when all the students come into the classroom.",G,Preposition_Replacing,G,"{'G': 5.0625, 'PREP': 1.2861328125, 'DET': -6.62109375, 'SVA': -4.23828125}"
It's herself that Sheila doesn't kiss.,G,principle_A_reconstruction,G,"{'G': 7.21875, 'PREP': -2.1328125, 'DET': -5.77734375, 'SVA': -3.171875}"
A girl hasn't discovered these tooth.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.5859375, 'PREP': -2.75390625, 'DET': 11.1875, 'SVA': -1.6748046875}"
The oases hurts this doctor.,SVA,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.828125, 'PREP': -2.80859375, 'DET': -5.28515625, 'SVA': -1.8447265625}"
"First it was used only by the military or by scientists but the last twenty years modern technology has been found in any house, rich or poor, and it helps people do hard work.",PREP,Preposition_Missing,G,"{'G': 4.09375, 'PREP': 2.5546875, 'DET': -6.59375, 'SVA': -4.76171875}"
A lot of doctors scans a lot of movies.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.01171875, 'PREP': -3.080078125, 'DET': -2.115234375, 'SVA': 9.296875}"
Mark disturbed these ill student.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.80078125, 'PREP': -2.646484375, 'DET': 11.234375, 'SVA': -1.533203125}"
Craig thought about these diagnosis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.654296875, 'PREP': -2.744140625, 'DET': 11.2109375, 'SVA': -1.6220703125}"
The cilantro can't upset this out in the open men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.525390625, 'PREP': -2.55859375, 'DET': 11.0703125, 'SVA': -1.982421875}"
"Now, Sally and I are married, have three children, a marvellous house and both of us are working in a big company.",PREP,Preposition_Replacing,G,"{'G': 4.9609375, 'PREP': 1.412109375, 'DET': -6.640625, 'SVA': -4.2421875}"
Some prints aggravate Spain.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.5, 'PREP': -2.884765625, 'DET': -5.1953125, 'SVA': -1.31640625}"
Many students heal these smart boy.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.66796875, 'PREP': -2.77734375, 'DET': 11.203125, 'SVA': -1.53515625}"
That woman isn't irritating these actor.,DET,determiner_noun_agreement_2,DET,"{'G': -2.4453125, 'PREP': -2.91796875, 'DET': 11.171875, 'SVA': -1.623046875}"
The Lutherans have scanned this synopsis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.16796875, 'PREP': -2.53125, 'DET': -5.03515625, 'SVA': -3.0546875}"
Some man was lying.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.2109375, 'PREP': -2.443359375, 'DET': -5.19140625, 'SVA': -3.146484375}"
The prints of Carrie do scare a patient.,G,distractor_agreement_relational_noun,G,"{'G': 7.1484375, 'PREP': -2.505859375, 'DET': -5.375, 'SVA': -2.80078125}"
Elaine hasn't explored that cheap hospitals.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.48046875, 'PREP': -2.7265625, 'DET': 11.125, 'SVA': -1.845703125}"
Documentaries had stunned these alumnus.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.572265625, 'PREP': -2.796875, 'DET': 11.1875, 'SVA': -1.63671875}"
Most teenagers couldn't help that dancers.,DET,determiner_noun_agreement_2,DET,"{'G': -2.375, 'PREP': -2.82421875, 'DET': 11.09375, 'SVA': -1.8369140625}"
Matt hasn't toured this lake.,G,transitive,G,"{'G': 7.23046875, 'PREP': -2.390625, 'DET': -5.1484375, 'SVA': -3.30078125}"
Karen hadn't loved those books.,G,determiner_noun_agreement_1,G,"{'G': 7.21875, 'PREP': -2.427734375, 'DET': -5.140625, 'SVA': -3.22265625}"
"I am so grateful and I can't believe I am so lucky to receive your letter in which you said that I have won the first prize in your competition, for two weeks camping in California in the U.S.A.",PREP,Preposition_Replacing,G,"{'G': 5.3671875, 'PREP': 1.162109375, 'DET': -6.79296875, 'SVA': -4.37890625}"
